num :,element :,str3 :,tc :,refno :
100158,Al1Nb1Sn1,Cr3Si(A15),17.45,1115
100159,Al0.5Nb3Sn0.5,,15.8,1404
100160,Al0.22Nb0.75Si0.3,,19.2,1821
100161,Al0.9Nb3Sb0.1,Cr3Si(A15),18.06,801
100162,Al0.95Nb3Sb0.5,Cr3Si(A15),17.81,801
100166,Al1Nb3,,17.4,1410
100167,Al1Nb3,,18.6,1660
100168,Al0.215Nb0.785,,17.97,859
100179,Al0.23Nb0.75Zr0.013,,18.3,1980
100180,Al1Nb2.7V0.3,Cr3Si(A15),15.4,1073
100185,Al0.2Si0.8V3,,15.7,1073
100186,Al0.1Si0.9V3,Cr3Si(A15),16.1,1073
100193,Al1V3,,10.3,1363
100195,Al1V3,Cr3Si(A15),10.3,824
100224,As0.15Bi0.15Nb3Sn0.7,,18.07,1982
100235,As0.15Ga0.15Nb3Sn0.7,,18.01,1982
100244,As0.15Nb3Sn0.7Tl0.15,,17.98,1982
100245,As0.15Nb3Sn0.85,,17.98,1982
100246,As0.15Nb3Pb0.15Sn0.7,,18.05,1982
100252,As0.15In0.15Nb3Sn0.7,,17.99,1982
100294,Au0.1C1.3Y0.9,Pu2C3,10.1,870
100313,Au0.25Nb0.75,Cr3Si(A15),11.2,1438
100315,Au1Nb3,Cr3Si(A15),11.5,492
100316,Au1Nb3,Cr3Si(A15),11.22,1466
100336,Au0.7Nb3Pt0.3,Cr3Si(A15),12.5,922
100387,B5Mo1.69Zr0.31,AlB2,11.2,767
100396,B3Mo6S8Sn1,,15.0,1309
100493,Be12Mg1Re1,,10.1,1769
100601,Bi0.15Ge0.15Nb3Sn0.7,,17.75,1982
100603,Bi0.15Ga0.15Nb3Sn0.7,,18.04,1982
100636,Bi0.15In0.15Nb3Sn0.7,,18.01,1982
100640,Bi0.15Nb3Sn0.7Tl0.15,,18.12,1982
100641,Bi0.15Nb3Sn0.85,,18.23,1982
100727,C1.35Ca0.1Y0.9,,10.5,870
100743,C1.45Cr0.1Y0.9,Pu2C3,12.4,870
100746,C0.75Hf0.05Mo0.95,NaCl,14.2,650
100750,C1.35Ge0.1Y0.9,Pu2C3,10.6,870
100769,C1.45La0.5Th0.5,,14.2,1148
100774,C3La2,Pu2C3,11.0,1971
100782,C0.69Mo1,NaCl,12.1,966
100783,C0.44Mo0.56,,13.0,1824
100785,C1Mo2,,10.8,966
100787,C1Mo1,NaCl,14.3,1006
100792,C1.5La0.9Th0.1,,12.9,1971
100794,C1.45Mo0.1Y0.9,Pu2C3,13.8,870
100795,C1Mo0.83Ti0.17,NaCl,10.2,522
100798,C1Mo0.9Ru0.1,NaCl,13.6,1006
100800,C1Mo0.9Re0.1,NaCl,13.8,1006
100803,C0.4Mo0.6,,11.2,571
100807,C1Nb1,NaCl,11.1,1542
100808,C0.98Nb1,,11.56,1703
100809,C1Nb1,,12.0,271
100812,C0.25N0.75Nb0.85Ti0.15,,17.8,1511
100814,C0.026N0.974Nb1,,17.2,1234
100815,C1N1Nb1,,17.3,1383
100816,C0.35N0.65Nb1,NaCl,17.8,559
100825,C1.35Nb0.1Y0.9,Pu2C3,10.8,870
100842,C1Ta1,NaCl,10.35,1542
100843,C1.35Sn0.1Y0.9,Pu2C3,10.2,870
100845,C1.35Si0.1Y0.9,Pu2C3,11.3,870
100852,C1.35Ru0.1Y0.9,Pu2C3,11.2,870
100853,C1.55Th0.3Y0.7,Pu2C3,17.0,870
100859,C1Ta0.5W0.5,,10.1,694
100860,C1Ta0.45W0.55,,10.5,128
100870,C1.35Ti0.1Y0.9,Pu2C3,10.7,870
100871,C1.5Ti0.3Y0.7,Pu2C3,12.9,870
100886,C1.45V0.1Y0.9,Pu2C3,11.5,870
100894,C1.45Y0.9Zn0.1,Pu2C3,13.0,870
100895,C1.45Y1,Pu2C3,11.5,870
100898,C3Y2,Pu2C3,11.5,868
100900,C1.55W0.1Y0.9,Pu2C3,14.5,870
100977,Ce0.12Si1V2.88,Cr3Si(A15),15.32,1913
101231,Ga0.8In0.2V3,Cr3Si(A15),12.7,1073
101234,Ga0.8Ge0.2V3,Cr3Si(A15),13.6,1073
101237,Ga0.4Nb0.6,Cr3Si(A15),20.3,1599
101239,Ga1Nb3,,14.5,1446
101240,Ga1Nb3,Cr3Si(A15),20.3,1970
101244,Ga0.5Mo5S6Sn1,,13.3,1725
101249,Ga0.5Si0.5V3,,18.2,1955
101250,Ga0.25Si0.75V3,,18.6,1955
101257,Ga1Nb2.4V0.6,Cr3Si(A15),12.5,1073
101258,Ga0.15Nb3Sn0.7Tl0.15,,18.14,1982
101259,Ga0.15Nb3Sb0.15Sn0.7,,16.89,1982
101260,Ga0.15Nb3Pb0.15Sn0.7,,18.11,1982
101264,Ga1V3,Cr3Si(A15),14.19,1407
101265,Ga1V3,Cr3Si(A15),15.4,1343
101266,Ga1V3,Cr3Si(A15),16.8,578
101272,Ga1Si1V3,Cr3Si(A15),18.6,1955
101283,Ga1V1,,16.45,460
101284,Ga1V3,,14.5,310
101296,Gd0.2Mo6Pb1S8,,14.3,1759
101314,Ge0.15Nn3Sn0.85,,17.8,1982
101315,Ge0.15Nb3Pb0.15Sn0.7,,17.82,1982
101316,Ge1Nb3,Cr3Si(A15),17.0,498
101317,Ge1Nb3,,22.1,1726
101323,Ge0.1Si0.9V3,Cr3Si(A15),14.4,1073
101371,Hf0.33Nb0.67,,17.0,1438
101411,Hf0.5V2Zr0.5,MgCu2(Laves),10.1,1189
101455,In0.15Nb3Sb0.15Sn0.7,,16.09,1982
101456,In0.15Nb3Sn0.85,,18.26,1982
101481,In0.2Si0.8V3,Cr3Si(A15),16.2,1073
101511,In1V3,Cr3Si(A15),13.9,824
101550,Ir0.125Rh0.125Zr0.75,,10.2,1438
101629,La0.2Mo6.35Pb0.8S8,,13.2,1759
101655,La0.06Si1V2.94,Cr3Si(A15),15.92,1913
101656,La0.006Si1V2.994,Cr3Si(A15),16.48,1913
101681,Mo1N1,,12.0,11
101688,Mn0.21Si1V2.79,Cr3Si(A15),15.5,1913
101689,Mn0.03Si1V2.97,Cr3Si(A15),16.25,1913
101693,Mo0.3Nb0.1Re0.6,,10.1,1438
101704,Mo1N1,,14.8,1841
101705,Mo6.35Pb1S8,,12.6,1759
101706,Mo6Pb0.92S7.5,,15.2,1309
101707,Mo5Pb1S7,,12.5,1725
101708,Mo5.1Pb1S6,,14.4,1597
101709,Mo5.1Pb0.9S6,,13.2,1597
101713,Mo3Os1,Cr3Si(A15),12.5,1692
101717,Mo0.55Pt0.05Re0.425,,11.25,1692
101726,Mo6.35Pb0.9S8Sn0.12,,11.0,1759
101728,Mo6Pb1S7,,14.0,1831
101732,Mo0.5Re0.5,,11.6,276
101733,Mo0.52Re0.48,,11.1,555
101734,Mo0.57Re0.43,,14.0,592
101735,Mo0.6Re0.4,,10.6,555
101736,Mo0.66Re0.34,,11.8,1331
101742,Mo1Ru1,,10.5,33
101749,Mo0.7Re0.3,Cr3Si(A15),15.0,1384
101759,Mo3S4Sn0.6,,14.2,614
101760,Mo5S6Sn1,,13.4,1163
101761,Mo6S7Sn1,,13.0,1831
101767,Mo0.05Tc0.95,,10.8,202
101768,Mo0.1Tc0.9,,13.4,202
101769,Mo0.25Tc0.75,,15.8,202
101770,Mo0.3Tc0.7,sigma-CrFe,12.0,202
101771,Mo0.4Tc0.6,,14.7,1656
101772,Mo0.45Tc0.55,,14.0,202
101773,Mo0.5Tc0.5,,14.0,202
101789,N1Nb1,,15.2,1461
101790,N1Nb1,,15.23,1406
101791,N1Nb1,,14.5,582
101796,N0.84Nb1,NaCl,13.5,1510
101797,N0.92Nb1,NaCl,16.5,1070
101799,N1Nb1,NaCl,16.0,1473
101807,N0.85Nb0.66Ti0.34,,17.61,880
101808,N0.88Nb0.256Ti0.744,NaCl,14.72,880
101809,N0.9Nb0.114Ti0.886,NaCl,10.1,880
101810,N0.998Nb1O0.002,,17.3,1234
101812,N1Nb1,,17.3,1175
101822,N1Zr1,NaCl,10.7,278
101830,Nb3Pt1,Cr3Si(A15),10.9,1446
101834,Nb3Pb0.15Sn0.85,,18.16,1982
101852,Nb1Ru3,,12.0,667
101870,Nb3Sb0.15Sn0.7Tl0.15,,16.04,1982
101875,Nb3Sn1,Cr3Si(A15),18.0,1742
101876,Nb3Sn1,Cr3Si(A15),18.3,185
101877,Nb3Sn1,Cr3Si(A15),18.07,149
101878,Nb0.03Si1V2.97,Cr3Si(A15),15.8,1913
101880,Nb3Si0.06Sn0.94,Cr3Si(A15),17.8,419
101881,Nb3Si0.25Sn0.75,Cr3Si(A15),16.4,419
101882,Nb3Si0.27Sn0.73,Cr3Si(A15),13.9,419
101885,Nb0.69Sn0.25Ta0.06,Cr3Si(A15),17.8,473
101886,Nb3Sn1,,18.0,359
101888,Nb0.5Sn0.5,,17.5,1591
101889,Nb0.5Sn0.5,,17.91,139
101891,Nb3Sn2,,17.2,355
101892,Nb0.72Sn0.28,,18.2,311
101893,Nb0.76Sn0.74,,18.1,311
101894,Nb0.8Sn0.2,,17.3,1591
101895,Nb0.8Sn0.2,,18.5,311
101898,Nb0.75Sn0.125Zr0.125,Cr3Si(A15),16.7,427
101902,Nb0.625Sn0.25V0.125,Cr3Si(A15),14.2,473
101903,Nb3Sn0.85Tl0.15,,18.2,1982
101905,Nb0.5Sn0.25Ta0.125V0.125,Cr3Si(A15),12.2,185
101906,Nb0.25Sn0.25Ta0.5,Cr3Si(A15),10.8,473
101907,Nb0.5Sn0.25Ta0.25,Cr3Si(A15),16.4,473
101908,Nb0.625Sn0.25Ta0.125,Cr3Si(A15),17.6,473
101924,Nb0.03Tc0.97,Mg,12.8,1147
101925,Nb0.06Tc0.94,Mg,12.8,1147
101926,Nb0.24Tc0.76,alpha-Mn,12.9,1147
101927,Nb0.42Tc0.58,alpha-Mn,10.9,1147
101939,Nb0.5Ti0.5,,10.3,841
101942,Nb0.7Ti0.3,,10.1,1398
101943,Nb0.75Ti0.25,,10.02,885
101952,Nb0.5Ti0.1Zr0.4,,10.3,1789
101961,Nb0.25Zr0.75,,10.45,971
101963,Nb0.5Zr0.5,,10.75,1301
101964,Nb0.6Zr0.4,,10.75,1333
101965,Nb0.68Zr0.32,,10.05,1313
101966,Nb0.75Zr0.25,W,11.0,1157
101967,Nb0.85Zr0.15,,10.8,1352
101987,O0.105Rh0.285Zr0.61,Fe3W3C,11.8,270
102020,Pb1Mo6S7,,11.1,1193
102026,P0.3Si0.7V3,Cr3Si(A15),14.75,1976
102027,P0.2Si0.8V3,Cr3Si(A15),16.6,1976
102173,Rh1Zr3,Fe3W3C,11.0,766
102174,Rh0.33Zr0.67,,11.25,1858
102175,Rh1Zr2,CuAl2,11.36,1476
102190,Rh0.25Zr0.75,,11.4,1438
102191,Rh0.33Zr0.66,,11.2,1438
102192,Rh0.03Zr0.97,,10.4,1061
102193,Rh0.12Zr0.88,,11.0,766
102194,Rh0.14Zr0.86,,11.1,1858
102233,Si0.25V0.75,Cr3Si(A15),16.86,880
102234,Si0.25V0.75,Cr3Si(A15),16.95,1073
102235,Si0.25V0.75,Cr3Si(A15),17.0,707
102236,Si0.25V0.75,Cr3Si(A15),17.1,10
102237,Si0.263V0.737,Cr3Si(A15),15.8,32
102238,Si0.3V0.7,Cr3Si(A15),16.95,707
102239,Si1Ti0.15V2.85,,14.55,1976
102252,Si0.22V0.78,Cr3Si(A15),14.38,144
102254,Si0.206V0.794,Cr3Si(A15),14.5,323
102255,Si0.25V0.75,Cr3Si(A15),16.6,1933
102256,Si0.25V0.75,Cr3Si(A15),16.65,707
102274,Tc0.75V0.25,,11.07,1138
102275,Tc0.8V0.2,,11.24,1138
102276,Tc0.9V0.1,,11.32,1138
102277,Tc0.95V0.05,,10.99,1138
102292,Tc0.9W0.1,,10.4,1337
102293,Ti0.013V0.987,,12.8,1956
102405,Mo3S4Sn0.6,,14.2,614
102410,Mo6Pb0.92S7.5,,14.0,614
102440,Nb3Pt1,Cr3Si(A15),11.0,1410
102444,Nb1Ps1,,12.5,892
102457,Nb1Ru3,AuCu3,15.0,667
102461,Nb0.71Sn0.29,,18.3,1849
102483,Nb3Sn1,Cr3Si(A15),17.77,1603
102692,Si0.25V0.75,Cr3Si(A15),16.7,1933
102820,N1Nb1,,15.6,AAAAA
102917,C1Ta1,,10.2,AAAAA
102918,Nb0.4Ta0.6C1,,11.8,AAAAA
102920,Co0.44Mo0.56,,13.0,AAAAA
102921,C1Mo1,,13.0,AAAAA
103029,As3Pd5,,24.761,AAAAA
103117,Zr0.61Rh0.285O0.105,,11.8,AAAAA
103127,Mo0.3Tc0.7,,12.0,AAAAA
103253,Nb1Tc3,,10.5,AAAAA
103378,Nb3Sn2,,16.6,AAAAA
103482,V2.7Nb0.3Si1,,12.8,AAAAA
103483,V2.97Nb0.03Si1,,15.8,AAAAA
103485,V2.7Zr0.3Si1,,13.2,AAAAA
103486,V2.7Ti0.3Si1,,10.9,AAAAA
103487,V2.88Ce0.12Si1,,15.32,AAAAA
103488,V2.94La0.06Si1,,15.92,AAAAA
103489,V2.994La0.006Si1,,16.48,AAAAA
103493,V2.7Mn0.3Si1,,11.9,AAAAA
103494,V2.79Mn0.21Si1,,15.5,AAAAA
103495,V2.97Mn0.03Si1,,16.25,AAAAA
103500,V2.91Mo0.09Si1,,10.4,AAAAA
103501,V2.964Mo0.036Si1,,14.0,AAAAA
103502,V2.97Mo0.03Si1,,16.0,AAAAA
103504,V2.7Cr0.3Si1,,11.3,AAAAA
103505,V3Si0.76Be0.24,,15.6,AAAAA
103506,V3Si0.99Be0.01,,16.6,AAAAA
103507,V3Si0.9Ge0.1,,14.0,AAAAA
103508,V3Si0.1Ga0.9,,10.6,AAAAA
103511,V2.979Co0.021Si1,,16.4,AAAAA
103521,V3Si0.72Ga0.28,,10.5,AAAAA
103522,V3Si0.79Ga0.21,,10.7,AAAAA
103523,V3Si0.87Ga0.13,,13.3,AAAAA
103524,V3Si0.6Al0.4,,10.1,AAAAA
103525,V3Si0.76Al0.24,,11.2,AAAAA
103526,V3Si0.8Al0.2,,14.0,AAAAA
103527,V3Si0.98Al0.02,,16.12,AAAAA
103528,V3Si0.9Al0.1,,14.0,AAAAA
103529,V2.754Ti0.246Ga1,,13.4,AAAAA
103532,V2.67Ir0.33Jr1,,11.39,AAAAA
103533,V3Si0.986Sb0.014,,10.5,AAAAA
103537,V3Si0.8Sn0.2,,12.85,AAAAA
103541,V2.793Ni0.207Ga1,,11.9,AAAAA
103544,V2.928Re0.072Ga1,,10.8,AAAAA
103546,V2.883W0.117Ga1,,11.5,AAAAA
103547,V2.799Mo0.201Ga1,,11.7,AAAAA
103548,V2.799Cr0.201Ga1,,12.6,AAAAA
103549,V2.802Ta0.198Ga1,,12.3,AAAAA
103550,V2.814Nb0.186Ga1,,13.5,AAAAA
103553,V0.5Nb2.5Sn1,,14.2,AAAAA
103557,V3Ga0.975Bi0.025,,14.7,AAAAA
103559,V0.003Ga0.974Pb0.026,,13.2,AAAAA
103561,V3Ga0.957Ge0.043,,13.1,AAAAA
103562,V3Ga0.937In0.063,,11.5,AAAAA
103563,V3Ga0.994Cd0.006,,11.2,AAAAA
103564,V3Ga0.999Zn0.001,,10.2,AAAAA
103565,Nb3Sn0.8Ga0.2,,17.8,AAAAA
103566,Nb3Sn0.9Ga0.1,,18.1,AAAAA
103567,Nb2.85Mo0.15Al1,,13.4,AAAAA
103577,Nb3Rh0.02Au0.98,,11.9,AAAAA
103578,Nb3Rh0.05Au0.95,,11.0,AAAAA
103579,Nb3Rh0.1Au0.9,,10.8,AAAAA
103585,Nb3Sn0.81Ge0.19,,14.3,AAAAA
103586,Nb3Sn0.2Ga0.8,,13.1,AAAAA
103587,Nb3Sn0.4Ga0.6,,14.6,AAAAA
103588,Nb3Sn0.6Ga0.4,,16.0,AAAAA
103589,Nb3Sn0.98Al0.02,,17.9,AAAAA
103590,Nb1Ta2Sn1,,10.8,AAAAA
103591,Nb2Ta1Sn1,,16.4,AAAAA
103592,Nb2.5Ta0.5Sn1,,17.6,AAAAA
103593,Nb2.75Ta0.25Sn1,,17.8,AAAAA
103598,Nb2.7Mo0.3Al1,,11.4,AAAAA
103601,Nb3Sn0.1Al0.9,,16.1,AAAAA
103602,Nb3Sn0.2Al0.8,,14.6,AAAAA
103603,Nb3Sn0.4Al0.6,,13.6,AAAAA
103604,Nb3Sn0.5Al0.5,,16.3,AAAAA
103605,Nb3Sn0.6Al0.4,,15.1,AAAAA
103606,Nb3Sn0.61Al0.39,,14.1,AAAAA
103607,Nb3Sn0.8Al0.2,,16.9,AAAAA
103608,Nb3Sn0.81Al0.19,,14.6,AAAAA
103609,Nb3Sn0.9Al0.1,,18.4,AAAAA
103610,Nb3Sn0.92Al0.08,,17.9,AAAAA
103611,Nb3Sn0.94Al0.06,,18.0,AAAAA
103612,Nb3Sn0.96Al0.04,,18.0,AAAAA
103613,Nb3Al0.81Ge0.19,,17.6,AAAAA
103618,Nb3Sn0.35Sb0.65,,10.5,AAAAA
103619,Nb3Sn0.4Sb0.6,,12.4,AAAAA
103620,Nb3Sn0.6Sb0.4,,15.8,AAAAA
103621,Nb3Sn0.8Ge0.2,,18.0,AAAAA
103623,Nb3Sn0.5Ge0.5,,12.6,AAAAA
103624,Nb3Sn0.5Zr0.5,,16.5,AAAAA
103634,Nb3Al0.5Ge0.5,,12.6,AAAAA
103635,Nb3Al0.55Ge0.45,,11.7,AAAAA
103636,Nb3Al0.62Ge0.38,,17.2,AAAAA
103649,Nb77.3Sn18.1Al2.3Ge2.3,,13.0,AAAAA
103651,Nb2Ta0.5V0.5Sn1,,12.2,AAAAA
103661,Nb78.5Sn2.2Al9.6Ge9.6,,12.7,AAAAA
103662,Nb79.2Sn5.2Al5.2Ge10.4,,10.9,AAAAA
103664,Nb78.5Sn2.2Al12.8Ge6.5,,17.0,AAAAA
103665,Nb77.5Sn5.6Al11.3Ge5.6,,15.2,AAAAA
103666,Nb78.1Sn7.3Al7.3Ge7.3,,12.5,AAAAA
103667,Nb77.9Sn11.1Al5.5Ge5.5,,13.0,AAAAA
103668,Nb78.4Sn12.9Al2.2Ge6.5,,13.3,AAAAA
103669,Nb76Sn2.4Al19.2Ge2.4,,16.0,AAAAA
103670,Nb76.3Sn7.1Al14.3Ge2.3,,13.9,AAAAA
103671,Nb76.3Sn10.5Ge2.3Al10.9,,14.4,AAAAA
103672,Nb77Sn13.8Al6.9Ge2.3,,13.3,AAAAA
103678,Si21.75V69.43,,16.2,AAAAA
103679,Si23.27V75.15,,15.94,AAAAA
103680,Si22.5V75,,16.4,AAAAA
103681,Si23.8V74.65,,16.5,AAAAA
103699,Al0.8Ge0.2Nb3,Cr3Si(A15),20.7,AAAAA
103700,Al0.5Ge0.5Nb1,Cr3Si(A15),12.6,AAAAA
103764,B0.03C0.51Mo0.47,,12.5,AAAAA
103857,C1Mo2,,12.2,AAAAA
103866,C1Nb0.6W0.4,NaCl,12.5,AAAAA
103869,C1Nb1,,14.0,AAAAA
103873,C1Mo0.83Ti0.17,NaCl,10.2,AAAAA
103886,C1Ta1,,11.0,AAAAA
103984,Ge0.5Nb3Sn0.5,,11.3,AAAAA
104098,Mo0.6Re0.395,,10.6,AAAAA
104099,Mo0.57Re0.43,,14.0,AAAAA
104100,Mo0.52Re0.48,,11.1,AAAAA
104105,No0.824Nb1,NaCl,14.4,AAAAA
104106,No0.988Nb1,NaCl,14.9,AAAAA
104108,N1Nb1,,16.0,AAAAA
104125,N1Ta1,NaCl,12.0,AAAAA
104127,N0.93Nb0.85Zr0.15,NaCl,13.8,AAAAA
104128,N0.7Nb1,,11.3,AAAAA
104143,Nb0.8Sn0.2,Cr3Si(A15),18.18,AAAAA
104144,Nb3Sn1,Cr3Si(A15),18.05,AAAAA
104155,Nb1Tc3,alpha-Mn,10.5,AAAAA
104156,Nb2.5Sn1V0.5,Cr3Si(A15),14.2,AAAAA
104159,Nb2Sn1Ta0.5V0.5,Cr3Si(A15),12.2,AAAAA
104161,Nb2.75Sn1Ta0.25,Cr3Si(A15),17.8,AAAAA
104162,Nb2.5Sn1Ta0.5,Cr3Si(A15),17.6,AAAAA
104163,Nb2Sn1Ta1,Cr3Si(A15),16.4,AAAAA
104164,Nb1Sn1Ta2,Cr3Si(A15),10.8,AAAAA
104175,Nb0.66Zr0.33,,10.8,AAAAA
104176,Nb0.75Zr0.25,,10.8,AAAAA
104262,Rh1Zr2,CuAl2,10.8,AAAAA
104285,Si0.9V3Ge0.1,Cr3Si(A15),14.0,AAAAA
104286,Si1V2.7Cr0.3,Cr3Si(A15),11.3,AAAAA
104287,Si10.9V3C0.1,Cr3Si(A15),16.4,AAAAA
104288,Si10.9V3B0.1,Cr3Si(A15),15.8,AAAAA
104289,Si10.9V3Al0.1,Cr3Si(A15),14.05,AAAAA
104290,Si1V3,Cr3Si(A15),17.1,AAAAA
104304,Si1V2.7Zr0.3,Cr3Si(A15),13.2,AAAAA
104305,Si1V2.7Ti0.3,Cr3Si(A15),10.9,AAAAA
104307,Si1V2.7Nb0.3,Cr3Si(A15),12.8,AAAAA
104308,Mo0.3Si1,Cr3Si(A15),11.7,AAAAA
104342,C0.44M0.56,,12.5,AAAAA
104360,Mo0.5Re0.395,,10.6,AAAAA
104361,Mo0.52Re0.48,,11.1,AAAAA
104369,Nb1C0.9N0.1,,16.97,AAAAA
104370,Nb1C0.3N0.7,,17.8,AAAAA
104371,Nb1C0.28N0.78,,17.9,AAAAA
104372,Si22.5V75,,15.8,AAAAA
104376,N0.93Nb0.85Zr0.15,,13.8,AAAAA
104377,N1Nb1,,16.1,AAAAA
104378,N12.8Nb1,,16.1,AAAAA
104391,Nb0.8W0.2C1,,12.7,AAAAA
104392,Mo0.95Hf0.05C0.75,,14.2,AAAAA
104396,Nb50Ti5Zr45,,10.2,AAAAA
104397,Nb50Zr50,,10.2,AAAAA
104415,Nb46Zr36.1Ta17.9,,10.3,AAAAA
104416,Nb48.15Zr42.5Ta9.35,,10.4,AAAAA
104417,Nb50Zr25Hf25,,10.1,AAAAA
104418,Nb50Zr40Hf10,,10.1,AAAAA
105006,Sn1Mo6S8,Chevrel,10.5,3SC800089
105009,Pb1Mo6S8,Chevrel,12.7,3SC800079
105010,Sn0.5Eu0.5Mo6S8,Chevrel,10.2,3SC800079
105016,Y1Ni2B2C1,LuNi2B2C,15.5,PHC2330367
105017,La1Pt2B2C1,LuNi2B2C,10.5,PR04912384
105020,Y1Pt2B2C1,,10.5,PR04912384
105021,La3Ni2B2N3,,12.3,NAT3720245
105031,Sc0.5Lu0.5Ni2B2C1,LuNi2B2C,15.6,PR05100420
105032,La0.5Lu0.5Ni2B2C1,LuNi2B2C,14.8,PR05100420
105033,Lu1Ni2B2C1,LuNi2B2C,16.6,PR05100420
105038,Tm1Ni2B2C1,LuNi2B2C,11.1,PR05100420
105043,Y1Ni2B2C1,LuNi2B2C,15.3,PR05100489
105044,Er1Ni2B2C1,LuNi2B2C,10.3,PR05100489
105047,Lu1Ni2B2C1,LuNi2B2C,16.6,PHC2280389
105048,Y1Ni2B2C1,LuNi2B2C,15.6,PHC2280389
105049,Y1Pd5B3C0.3,,23.0,PHC2280389
105050,Y1Ni2B2C1,LuNi2B2C,14.6,PHC2270381
105051,Tm1Ni2B2C1,LuNi2B2C,10.2,PHC2270381
105052,Y1Ni2B2C1,LuNi2B2C,14.5,PHC2270321
105053,Y1Ni1.94Co0.06B2C1,LuNi2B2C,11.5,PHC2430183
105058,Y1Ni1.98Ru0.02B2C1,LuNi2B2C,12.8,PHC2430183
105065,Y1Ni2B2C1,LuNi2B2C,15.0,PHC2330273
105066,Y1Pd5B3C0.3,,23.0,PHC2300435
105067,Y1Pd4.2B3C0.3,,24.0,PHC2300435
105069,Y1Ni2Pd,,16.3,PHC2300435
105070,Y1Ni1.8Pd0.2B2C1,LuNi2B2C,14.0,PHC2300435
105071,Y1Ni1.5Pd0.5B2C1,LuNi2B2C,12.1,PHC2300435
105072,Y1Ni1.3Pd0.7B2C1,LuNi2B2C,12.1,PHC2300435
105073,Y1Ni1Pd1B2C1,LuNi2B2C,11.8,PHC2300435
105074,Y1Ni0.8Pd1.2B2C1,LuNi2B2C,11.8,PHC2300435
105075,Y1Pd3B3C0.3,,22.0,PHC2270063
105076,Y1Ni2B2C1,LuNi2B2C,15.5,PHC2280319
105077,La1Pt1.5Au0.6B2C1,,10.2,PHC2260170
106010,Zr1Ru1P1,,13.0,PCH0570211
106020,La1Ru4As12,skutterudite,10.3,PR05607866
106026,C1.35La1,Pu2C3,11.0,LTP0540149
106027,La1.9Th0.1C1.35,Pu2C3,12.7,LTP0540149
106029,Y0.7Th0.3C1.35,Pu2C3,17.0,LTP0540149
106033,Hf1N1Cl1,CdCl2,25.5,NAT3920580
106034,Zr1N1Cl1,,13.0,NAT3920580
106036,Y1Pd4B1C0.2,,21.0,SSC0920341
106043,Y1Ni2B2C1,LuNi2B2C,13.8,PHC2510183
106055,Lu1Ni2B2C1,LuNi2B2C,15.9,PRL0770163
106056,Lu0.8Dy0.2Ni2B2C1,LuNi2B2C,11.8,PRL0770163
106084,Er1Ni2B2C1,LuNi2B2C,10.8,PR05600437
106087,Y1Ni2B2C1,LuNi2B2C,15.5,PR05506584
106094,Er1Ni2B2C1,LuNi2B2C,11.0,PR05506584
106095,Tm1Ni2B2C1,LuNi2B2C,11.0,PR05506584
106101,Y1Ni1.94Co0.06B2C1,LuNi2B2C,12.1,PHC2520199
106103,Y1Ni2B2C1,LuNi2B2C,15.3,PHC2520199
106112,Y1Ni2B2C1,LuNi2B2C,15.6,PHC3080243
